MolLogP,MolWt,NumRotableBonds,TPSA,AromaticProportion
0.7254999999999998,213.31,3,45.150000000000006,0.42857142857142855
-3.5854000000000004,182.172,5,121.38000000000001,0.0
-1.068879999999999,361.4450000000001,8,132.11999999999998,0.2608695652173913
4.852300000000005,416.58300000000025,1,60.44,0.0
3.8884000000000034,293.40700000000004,9,38.77,0.2857142857142857
3.9591000000000034,290.44699999999995,0,37.3,0.0
5.6015000000000015,365.96400000000006,5,44.760000000000005,0.3157894736842105
2.3296,104.15199999999997,1,0.0,0.75
1.7579,120.15099999999995,1,12.53,0.6666666666666666
-0.577,99.089,0,46.17,0.0
-5.395599999999993,342.297,5,189.52999999999997,0.0
-0.5594299999999999,214.25,2,122.05999999999999,0.42857142857142855
3.0988000000000016,223.79399999999998,4,3.24,0.0
-0.08379999999999999,172.20899999999997,1,86.18,0.5454545454545454
0.9609999999999999,224.26,4,75.27000000000001,0.0
2.9841000000000015,134.22199999999998,0,0.0,0.6
0.7614000000000001,70.09100000000001,1,17.07,0.0
4.511700000000001,381.1120000000001,2,58.2,0.5
1.2534200000000002,216.66799999999998,0,54.86,0.42857142857142855
4.506300000000004,288.44,7,18.46,0.0
1.5223999999999998,225.296,4,71.96000000000001,0.375
2.2356999999999996,241.364,4,62.730000000000004,0.375
3.879200000000003,288.431,0,37.3,0.0
4.450000000000004,330.4680000000001,1,43.370000000000005,0.0
4.840100000000005,344.4950000000001,2,43.370000000000005,0.0
3.1773000000000002,331.62699999999995,0,0.0,0.0
3.0682,165.834,0,0.0,0.0
4.014400000000001,261.919,1,29.46,0.46153846153846156
2.5529,153.823,0,0.0,0.0
5.707400000000006,198.39399999999995,11,0.0,0.0
5.551820000000002,418.7360000000001,4,26.3,0.2222222222222222
0.7968,72.107,0,9.23,0.0
1.1869,86.134,0,9.23,0.0
0.22960000000000003,116.16399999999999,0,23.550000000000004,0.0
0.08779999999999949,258.233,1,83.55000000000001,0.3157894736842105
-1.0397,180.16699999999997,0,72.68,0.6923076923076923
-1.039700000000001,180.16699999999997,0,72.68,0.6923076923076923
0.40430000000000027,356.2270000000001,6,103.70000000000002,0.2857142857142857
1.5159999999999998,254.35500000000002,5,58.2,0.0
2.408500000000001,124.208,1,0.0,0.75
2.1075,218.32199999999997,3,50.69,0.0
2.990000000000001,246.35899999999998,7,18.46,0.0
1.3498999999999999,242.34400000000002,4,58.2,0.0
1.7480999999999998,84.14299999999999,0,0.0,1.0
1.9752999999999996,110.18099999999997,0,0.0,0.8571428571428571
0.05860000000000004,128.15599999999998,0,45.75,0.75
-0.8113000000000001,76.12400000000001,0,52.04,0.0
2.0608,240.44400000000002,0,6.48,0.0
-0.6283800000000002,126.115,0,65.72,0.6666666666666666
2.824020000000002,150.22099999999998,1,20.23,0.5454545454545454
1.99502,92.14099999999999,0,0.0,0.8571428571428571
3.2752000000000017,148.249,1,0.0,0.5454545454545454
2.832600000000001,112.216,0,0.0,0.0
2.752700000000001,98.18899999999998,3,0.0,0.0
1.9725,70.135,1,0.0,0.0
3.1243000000000016,293.754,4,57.010000000000005,0.55
4.843900000000003,304.66999999999996,4,20.310000000000002,0.0
0.6204999999999998,394.43900000000014,2,115.06000000000002,0.0
2.4188000000000005,434.50400000000025,2,93.06000000000002,0.0
1.7620999999999996,478.51300000000026,4,127.20000000000002,0.0
0.8334000000000001,253.26900000000003,1,129.62,0.8421052631578947
4.233520000000003,343.2170000000001,1,43.07,0.7391304347826086
2.4547,252.731,0,0.0,0.0
0.8210000000000011,380.66200000000003,2,118.35999999999999,0.3
2.1609000000000003,257.437,3,55.760000000000005,0.0
0.8210000000000011,380.66200000000003,2,118.35999999999999,0.3
1.88018,144.388,0,23.79,0.0
2.5017000000000005,131.389,0,0.0,0.0
1.9864,119.37800000000001,0,0.0,0.0
5.391500000000002,333.60400000000004,5,18.46,0.35294117647058826
5.144700000000002,289.54499999999996,2,29.46,0.7058823529411765
6.256760000000005,368.3690000000001,6,44.760000000000005,0.6923076923076923
2.25242,189.24300000000002,0,30.19,0.9230769230769231
1.803,229.71499999999997,5,53.940000000000005,0.4
2.2039999999999997,182.15599999999998,6,44.760000000000005,0.0
4.148200000000004,335.28200000000004,7,89.51999999999998,0.2608695652173913
2.431,430.9340000000001,6,64.68,0.0
1.2672999999999996,435.48100000000034,6,132.5,0.3225806451612903
5.146200000000003,228.29399999999998,0,0.0,1.0
-1.3750000000000007,266.257,2,126.65,0.47368421052631576
-0.9368000000000001,112.088,0,65.72,0.75
-0.9762,60.056,0,69.11,0.0
-1.7672000000000003,168.112,0,114.36999999999998,0.75
1.3755,86.13399999999999,3,17.07,0.0
1.9881999999999997,287.34299999999996,8,64.63000000000001,0.0
3.4213000000000022,286.11400000000003,2,46.61,0.3333333333333333
3.609600000000003,308.3330000000001,4,67.50999999999999,0.6956521739130435
2.5621400000000008,354.8150000000001,3,109.48999999999998,0.5217391304347826
2.02164,179.219,1,38.33,0.46153846153846156
